User,Text,Date,Favorites,Retweets,Mentions,HashTags
Mic_wrecka11,I predict that the Rams will shut down all three of your top wide receivers because our secondary is stacked. On the other hand I predict Ezekiel Elliott will run wild against the Rams because I am uncertain on our run defense.,2020-08-31 19:28:29+00:00,0,0,,
TotalTrafficBTR,Accident cleared in #EastBatonRouge on I-12 EB between Oneal Ln/Hwy 3245/Exit 7 and Range Ave./Hwy 3002/Exit 10 #traffic http://bit.ly/12oyfoo,2020-08-31 19:15:43+00:00,0,0,,#EastBatonRouge #traffic
TotalTrafficBTR,"Accident, right lane blocked in #EastBatonRouge on I-12 EB between Oneal Ln/Hwy 3245/Exit 7 and Range Ave./Hwy 3002/Exit 10 #traffic http://bit.ly/12oyfoo",2020-08-31 18:20:43+00:00,0,0,,#EastBatonRouge #traffic
TotalTrafficBTR,Accident with injury in #DenhamSprings on Hwy 16 at Cane Market Rd/LA 1024 #traffic http://bit.ly/12oyfoo,2020-08-31 17:35:43+00:00,0,0,,#DenhamSprings #traffic
pussypearI,Woke up devasted bc the best chicken place shut down in Houston.....I’m going back to sleep – at Chicken Station,2020-08-31 16:17:40+00:00,0,3,,
chuckpryor,"September is ""Social Media Shut Down"" (I just made that up but it should be a thing) and I plan to actually read BOOKS instead of wasting time here for the next 30 days... shocking I know. I should be back in time… https://www.instagram.com/p/CEj1JbPHmy9/?igshid=b0r6n9uie1z1",2020-08-31 16:08:55+00:00,0,0,,
KaptainZy,"I notice that when I put myself out there, if I don’t get the same in return I shut down and leave. That’s really not good but it’s hard trynna change it.",2020-08-31 15:43:42+00:00,0,0,,
just_some_cajun,Our plant shut down for 2 weeks. We have a mask mandate. Gotta go through a checkpoint to get to the office. We’re owned by New Yorkers. ,2020-08-31 13:49:43+00:00,0,1,,
TotalTrafficHOU,"Construction work in #Baytown on I-10 EB at FM 3180/Exit 800, stop and go traffic back to Hwy 146/Exit 798 #traffic http://bit.ly/17hsIjn",2020-08-31 13:05:43+00:00,0,0,,#Baytown #traffic
Tomolantern,Whole booth shut down because of a $2 washer they refuse to buy more than one of at a time. Three hours down time with two more to go until they get a new washer.,2020-08-31 13:01:04+00:00,0,0,,
TotalTrafficHOU,"Construction work in #Baytown on I-10 EB at FM 3180/Exit 800, stopped traffic back to Hwy 146/Exit 798 #traffic http://bit.ly/17hsIjn",2020-08-31 11:35:43+00:00,0,0,,#Baytown #traffic
TotalTrafficHOU,"Accident. only the left lane gets by in #NorthwestSide on W Sam Houston Tollway NB at Philippine, stopped traffic back to Hwy 290 #traffic http://bit.ly/17hsIjn",2020-08-31 11:10:43+00:00,0,0,,#NorthwestSide #traffic
TotalTrafficHOU,"Accident blocks two right lanes in #NorthwestSide on Sam Houston Tollway NB at Philippine, stopped traffic back to Hwy 290 #traffic http://bit.ly/17hsIjn",2020-08-31 11:00:43+00:00,0,0,,#NorthwestSide #traffic
AustinTx4Life,This country is being lied to . We shut down everything for nothing. 6% Covid deaths . The rest were all caused by 2-4 different sicknesses plus the age of most were all really old 80-90 . That being said most 94% died of non covid reasons. We are all being lied too !!!,2020-08-31 10:45:07+00:00,0,0,,
jayjay0123,Gm World @288 @Hwy 6 https://www.instagram.com/p/CEjGAw1AIVSM0-HhwTOG08TiJBiTNNeOylda4E0/?igshid=19nevajxx1ce5,2020-08-31 09:17:23+00:00,0,0,,
MaryIbarra_11,I know a bunch of people have been trying to report it. His other bar on west 6th was shut down bc of violations,2020-08-31 05:49:57+00:00,0,2,,
lexjenae,we can’t lake charles shut down #helplakecharles,2020-08-31 04:24:14+00:00,0,0,,#helplakecharles
tekirkrn,And virus is harmful to ppl with respiratory cancer heart ect conditions. CV19 is no more dangerous than any other vurus out there. In fact some are more dangerous & we don't shut down for them. We were scammed.,2020-08-31 04:18:54+00:00,0,1,,
SSpatterson8,Yall wont the campus shut down huh,2020-08-31 04:07:41+00:00,0,0,,
sheabsullivan,"If the COVID shutdown taught us anything, it’s to save for at least 6 months of living expenses.",2020-08-31 02:24:05+00:00,0,4,,
MrOptimism73,Evacuation,2020-08-31 01:02:09+00:00,0,0,,
stuplatt,"When I-45 is shut down and you have to detour home. We stopped and played in the parking lot of Groesbeck elementary school. #longdrive #roadtrip #detour @Groesbeck, Texas https://www.instagram.com/p/CEiK2-RFuDc/?igshid=qj9oemwpgpon",2020-08-31 00:40:09+00:00,0,0,,#longdrive #roadtrip #detour
stuplatt,"When I-45 is shut down and you have to detour home. We stopped and played in the parking lot of Groesbeck elementary school. #longdrive #roadtrip #detour @Groesbeck, Texas https://www.instagram.com/p/CEiK2-RFuDc/?igshid=qj9oemwpgpon",2020-08-31 00:40:09+00:00,0,0,,#longdrive #roadtrip #detour
Taiyeola,Akanu Ibiam Int. Airport Reopens After 371 Days Shutdown For Repairs ,2020-08-30 23:34:11+00:00,0,0,,
CepageduViv,Thank you to the outstanding crew @Starbucks on HWY 3 for taking care of our #PumpkinSpiceLatte this morning when the app was glitchy and I didn’t bring my wallet. #sundayvibes I will see you guys tomorrow ,2020-08-30 23:29:51+00:00,1,3,@Starbucks,#PumpkinSpiceLatte #sundayvibes
GeralynK,Driving to a funeral #Texas #cloud color &amp; black &amp; white @288 @Hwy 6 https://www.instagram.com/p/CEiCFG_DfgI/?igshid=p9exlvn9x8kw,2020-08-30 23:23:27+00:00,0,0,,#Texas #cloud
KellyBr09333285,I agree I don’t usually like regulations but sometimes has to be done if the cdc and msm can ruin businesses and destroy livelihoods something has to be done to insure truth in reporting or loss of air time. Fake news reports should be fined or shut down.,2020-08-30 22:53:09+00:00,0,1,,
Imperfect_Ceeee,Port Arthur mayor has not lifted the evacuation order so those that have evacuate by bus are still being held in Huntsville or Dallas ,2020-08-30 22:40:24+00:00,0,0,,
daz_clyde,They got 30mpg. So maybe/maybe not but a sports car that takes in efficiency numbers like an economy model is fuckin-a. The current model gets 40mpg hwy I think,2020-08-30 22:04:00+00:00,0,0,,
KBellmtbc,Impromptu week at home with Mama due to her “evacuation” from assited living ahead of Marco/Laura. So great to visit after a long 5 month separation. #mamatime #familytime #keepingupwithmama #techsupport… https://www.instagram.com/p/CEh3T-TlgTj/?igshid=8wczn6e50qjt,2020-08-30 21:49:21+00:00,0,5,,#mamatime #familytime #keepingupwithmama #techsupport
tbeaux29,"#VoteRed Save Texas So TEXANS Can Die on roadways during EVACUATIONS.... We go WEEKS with NO ELECTRICITY, Electric Cars are DEADLY for Texans.. ",2020-08-30 21:46:04+00:00,0,0,,#VoteRed
MonetVarela,"So I have BLM, Justice for Vanessa Guillen and Shut Down Fort Hood written on my car. And I have never had so many angry white people speed up to flick me off, try cut me off or literally try to push me off the road before in my LIFE. They really don’t get it do they?",2020-08-30 20:12:05+00:00,0,4,,
TotalTrafficHOU,Accident. left shoulder and lane blocked in #SouthSide on Hwy 288 NB at Orem #traffic http://bit.ly/17hsIjn,2020-08-30 19:40:43+00:00,0,0,,#SouthSide #traffic
ChrisPrine24,@LPNews1898 Please bring some type of awareness to our leaders that something needs to be done at the curve on Hwy 16 between @HebronBaptist and South Point. I have witnessed thousands of wrecks in this curve over the years and I think it’s past time for action. #deadmanscurve,2020-08-30 18:39:50+00:00,0,0,@LPNews1898 @HebronBaptist,#deadmanscurve
MarkBermanFox26,GM James Click says they’re having to shut down their Alternate Training Site in Corpus again because of a single positive test. ,2020-08-30 16:31:38+00:00,2,3,,
HermosaValencia,I spent so much money during evacuation lmao. ,2020-08-30 16:27:51+00:00,0,0,,
mikef3825,I hope to reschedule the west orange meetup next June when I come up again. There was a good idea in motion when everything got shut down.,2020-08-30 16:24:46+00:00,0,1,,
cwalker294,Anyone know if there’s a way to get the rev shut down? Asking for all br residents who would like to make it out of this pandemic thx,2020-08-30 16:22:53+00:00,2,12,,
drea261_,Bruh I hate being on line so much no way chrome/ canvas shut down and delete my 600 word response for psych I HATE IT HERE !!!!,2020-08-30 15:16:13+00:00,0,1,,
TotalTrafficHOU,"Disabled vehicle, center lane blocked in #WestSide on I-10 Katy Hov Outbound after Hwy 6 #traffic http://bit.ly/17hsIjn",2020-08-30 13:35:43+00:00,0,0,,#WestSide #traffic
laythavirgoo,imagine being a police officer and all you do is shine the light at people and shut down parties ,2020-08-30 06:06:47+00:00,0,6,,
Cameron00865002,"QBDT and Milton and crew y’all over on Kings Hwy know I fucks with and T Woodard you DJ quality as well BTW and Linear keep on trucking @Shreveport, Louisiana https://www.instagram.com/p/CEf_iRuJ2QE/?igshid=g4kpgj9vfb28",2020-08-30 04:22:44+00:00,0,0,,
ooohhdonna,"1204 days since Matthew Hunady & BCSO stole badfish504 life from us all. 15 years ago we evacuated for Katrina and headed to Chicago, to live for a month. We did a lot together and evacuations are a way of our… https://www.instagram.com/p/CEf-6WQlXc6/?igshid=1doal37ibkk5b",2020-08-30 04:17:18+00:00,0,0,,
HaydenPlus1,"Hit up Hackett's Cajun Kitchen on Hwy 14 (if they're open) and order some Boudin and cracklin to-go, if you can.",2020-08-30 02:56:35+00:00,0,2,,
twotenscene,@tracy_lawrence can bring it. First show since covid shutdown! – at Nutty Brown Cafe,2020-08-30 02:48:39+00:00,0,2,@tracy_lawrence,
calebbolden,Finally had the urge to do hookah last night and they got shut down ,2020-08-30 02:30:13+00:00,0,0,,
_ForeverKeisha,This whole evacuation shit I realize I can’t get along with my ppl and some people just shouldn’t drink,2020-08-30 00:26:37+00:00,0,0,,
TotalTrafficHOU,Accident. right lane blocked in #WestSide on I-10 Katy Hov Inbound before Hwy 6 #traffic http://bit.ly/17hsIjn,2020-08-30 00:00:43+00:00,0,0,,#WestSide #traffic
_naytee,nigga really turned evacuation into vacation ,2020-08-29 23:16:30+00:00,0,4,,
_jadepilar,my fav evacuation buddy ,2020-08-29 23:06:06+00:00,8,80,,
KENJR__,Dj at the park or club ($5 entry but it most likely wont get shut down) #selu #selu24 #selu23 #selu22 #selu21,2020-08-29 22:58:13+00:00,0,0,,#selu #selu24 #selu23 #selu22 #selu21
alexmayfield,Hey so do you guys also shut down around people who talk too much or are you normal?,2020-08-29 22:52:55+00:00,0,5,,
RoxieAbc13,A family is searching for their loved one who went missing in Humble following a mandatory Hurricane Laura evacuation order. #abc13 #HurricaneLaura,2020-08-29 22:24:06+00:00,35,20,,#abc13 #HurricaneLaura
krystal0324,Evacuations are the worst but sometimes you get to see your favorite people during it. Today we got to visit with my boo Jessica. We had lunch at Lucy’s Fried Chicken and then took the kids to Super Target. Getting… https://www.instagram.com/p/CEfUqgqBKvi/?igshid=1drflzvvupdnx,2020-08-29 22:08:07+00:00,0,0,,
h0la___,my family aint start bein dysfunctional until BLOCKBUSTER shut down ,2020-08-29 20:41:06+00:00,2,8,,
HelenLowe19,"Blah Blah Blah...OH YEA, BIDEN AND THE DEMOCRATS ARE TRYING TO SHUT DOWN THE POST OFFICE SO THE SICK THE ELDERLY AND THE DISABLED NOT TO MENTION THE PANDEMIC THAT TRUMPS NOT BEING HONESTLY RESPONSIBLE ABOUT.. SURE BIDEN IS TRYING TO SHUT ALL THAT DOWN!! ",2020-08-29 20:34:47+00:00,0,0,,
TotalTrafficAUS,Vehicle fire cleared in #Georgetown on Hwy 29 EB before Cnty Rd 366 #ATXtraffic http://bit.ly/10BGKax,2020-08-29 20:20:43+00:00,0,0,,#Georgetown #ATXtraffic
mahaif143,"Asim Bajwa na Raha tu, China CPEC project shut down ker Dy ga. China ki yeah condition hai Bajwa hoga tu CPEC banay ga werna nahi. Theek hai jee. ",2020-08-29 18:47:49+00:00,0,0,,
504creationsno,Join NOLA CREATIONS FOOD TRUCK 5819 E Kings Hwy Shreveport LA @Drug Emporium Shreveport https://www.instagram.com/p/CEe8CpHJYwZ/?igshid=gbqegvyksi6s,2020-08-29 18:33:38+00:00,0,0,,
TotalTrafficHOU,"Disabled vehicle, right lane blocked in #SouthSide on S. Lp 610 EB at Hwy 288 #traffic http://bit.ly/17hsIjn",2020-08-29 17:15:43+00:00,0,0,,#SouthSide #traffic
TotalTrafficAUS,Vehicle on fire in #Georgetown on Hwy 29 EB before Cnty Rd 366 #ATXtraffic http://bit.ly/10BGKax,2020-08-29 16:30:43+00:00,0,0,,#Georgetown #ATXtraffic
rdw0330,We were FW and San Antonio. I can drive HWY 281 in my sleep.,2020-08-29 16:05:30+00:00,0,3,,
ScamgelaBassett,Shut down fort hood!,2020-08-29 15:28:49+00:00,0,1,,
GodsReignSuprem, N Commentary Req'd..... . . . . Just SHARE @Hwy 6 &amp; Memorial Drive https://www.instagram.com/p/CEelTPYpd7W/?igshid=10uj31fj6snmp,2020-08-29 15:14:24+00:00,0,0,,
bentonarnold5,"Aripuss, if that’s your real name, sit down. The Wuhan nursing home disease is not a real threat to college athletes. Look a little deeper into why Michigan gov put pressure on B10 to shut down. ",2020-08-29 12:59:32+00:00,0,0,,
pwrincross78634,I think that Facebook is a platform that will shut down EFFECTIVE conservative sites. It is crazy that liberals want to shutdown their own platform. They would shoot themselves in their own foot if they thought it would hurt you. Liberals=Stupid,2020-08-29 12:29:16+00:00,0,1,,
coopersparlin,I really enjoy this culture. You know where literally anyone can get a message to you. It’s made it to a point that women’s inbox’s are flooded with all types of approach’s so much so that they just shut down all of them because they can. It’s ruining everyone’s approachability.,2020-08-29 11:31:23+00:00,0,0,,
sohowistexas,"Once again I said nothing about Trump. The progressives (not Trump) have been championing the shut down of football to score political points. The Dems, not Trump, believe Christian teachings and dogma take a back seat to politics and secular goals of power.",2020-08-29 11:27:42+00:00,0,0,,
sohowistexas,You idiots have been clamoring for football to shut down and for people to not be allowed to go to church. I said nothing about Trump and my point stands,2020-08-29 11:14:54+00:00,0,0,,
jayjay0123,Gm World @288 @Hwy 6 https://www.instagram.com/p/CEeDOLTAW12U52is0HggN9kP1nQ3LaWZwHXF4c0/?igshid=se8b022semrw,2020-08-29 10:16:48+00:00,0,0,,
TylerG1998,"LAUNCH ABORT! Engines ignited, then shut down just before T-0. Not sure what the cause for the abort is just yet. #DeltaIVHeavy #NROL44",2020-08-29 07:29:26+00:00,2,10,,#DeltaIVHeavy #NROL44
WeroGzIsRLimit,Due to COVID the plant shut down that bitch on back order ,2020-08-29 05:07:46+00:00,0,1,,
KidWeirdo_,- Bars that tax on alcohol should be shut down.,2020-08-29 04:19:45+00:00,0,0,,
Elchilango81,"Filming had not even began yet, Ryan Coogler just finished the script before the pandemic then everything shut down...",2020-08-29 03:23:02+00:00,0,0,,
crluke21,Time to shut down the bullshit,2020-08-29 03:21:41+00:00,0,1,,
lonestarball,The headline quotes what Trump said. Trump said that there should be a complete and total shutdown of Muslims coming into the country. Those are his words.,2020-08-29 02:34:41+00:00,0,0,,
LoudFlavor,simon’s mood towards the whole evacuation. ,2020-08-29 02:19:29+00:00,0,2,,
EddieVertigo,"You claim to be the least racist person ever, yet you fail to do anything about all the unarmed black people who get shot, & the only reason school shootings declined is because the deadly pandemic forced places to shut down. You're the president, DO SOMETHING.",2020-08-29 02:13:37+00:00,0,0,,
tekirkrn,And democrats for that. They are the ones forcing this shut down not Trump. This virus in no more dangerous than the flu.,2020-08-29 01:55:26+00:00,1,1,,
tekirkrn,Yes absolutely. Even with all the evil running rampant in the streets & the shut down we have done better financially this year. God does provide for those who love him. My kids are even doing better. I give all glory to God &amp; thank Him for the greatest president we've ever had.,2020-08-29 01:48:25+00:00,0,0,,
TotalTrafficAUS,Accident cleared in #SanMarcos on I-35 NB at Hwy 123/Exit 204 #ATXtraffic http://bit.ly/10BGKax,2020-08-29 01:35:44+00:00,0,0,,#SanMarcos #ATXtraffic
TotalTrafficHOU,Accident cleared in #NwSide on W Sam Houston Tollway SB at Hwy 290 #traffic http://bit.ly/17hsIjn,2020-08-29 01:00:43+00:00,0,0,,#NwSide #traffic
TotalTrafficAUS,"Accident. only the left lane getting by in #SanMarcos on I-35 NB at Hwy 123/Exit 204, stop and go traffic back to Mccarty Ln/Exit 201 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 00:55:44+00:00,0,0,,#SanMarcos #ATXtraffic
TotalTrafficHOU,Accident. right shoulder blocked in #NwSide on W Sam Houston Tollway SB at Hwy 290 #traffic http://bit.ly/17hsIjn,2020-08-29 00:55:44+00:00,0,0,,#NwSide #traffic
TotalTrafficHOU,Accident cleared in #NwSide on Hwy 249/Tomball Pkwy NB at Spg Cypress #traffic http://bit.ly/17hsIjn,2020-08-29 00:45:43+00:00,0,0,,#NwSide #traffic
KBTXShel,7:36pm Radar: Big cluster of non-severe storms coming through Washington County & into Brenham. Visibility is going to be rough for anyone turning off Hwy 6 to 290 in Hempstead ,2020-08-29 00:38:02+00:00,0,1,,
TotalTrafficHOU,Accident cleared in #Harris on Hwy 99/Lanier Pkwy EB at Kuykendahl Rd/Boudreaux Rd #traffic http://bit.ly/17hsIjn,2020-08-29 00:35:44+00:00,0,0,,#Harris #traffic
dang_nab,The pandemic was started by China. Responded properly to Trump. Exaggerated by Democrats. Prolonged by Democrats. Economy tanked by China virus and Dems eagerness to shut down. Riots encouraged by Dems. Dems are dirty and traitorous.,2020-08-29 00:26:22+00:00,0,1,,
TotalTrafficHOU,"Accident, left lane blocked in #Harris on Hwy 99/Lanier Pkwy EB at Kuykendahl Rd/Boudreaux Rd #traffic http://bit.ly/17hsIjn",2020-08-29 00:20:45+00:00,0,0,,#Harris #traffic
TotalTrafficHOU,Accident. two left lanes blocked in #NwSide on Hwy 249/Tomball Pkwy NB at Spg Cypress #traffic http://bit.ly/17hsIjn,2020-08-29 00:20:44+00:00,0,0,,#NwSide #traffic
TotalTrafficHOU,"Accident cleared in #WestSide on I-10 Katy Fwy Inbound at Dairy Ashford, stop and go traffic back to Hwy 6 #traffic http://bit.ly/17hsIjn",2020-08-28 23:55:43+00:00,0,0,,#WestSide #traffic
theleaguewinner,“I sleep well at night knowing i never rooted for any business or any league to shut down” -@JohnMiddlekauff A-fuckin-men brother ,2020-08-28 23:47:01+00:00,0,0,@JohnMiddlekauff,
TotalTrafficHOU,"Accident. two right lanes blocked in #WestSide on I-10 Katy Fwy Inbound at Dairy Ashford, stop and go traffic back to Hwy 6 #traffic http://bit.ly/17hsIjn",2020-08-28 23:30:43+00:00,0,0,,#WestSide #traffic
TotalTrafficHOU,Accident on the entrance ramp cleared in #SeSide on E Sam Houston Tollway SB at Spencer Hwy #traffic http://bit.ly/17hsIjn,2020-08-28 23:15:44+00:00,0,0,,#SeSide #traffic
XinYuan21,I know I moved from Las Vegas back to Houston 5 months ago. When the governor shutdown down the state March 17th due to Coronavirus. I knew this was going south and may take years to repair.,2020-08-28 23:11:22+00:00,0,0,,
GarrettGaljour,@WAFB Watching the 6pm newscast right now. Please put Lester Duhe’s piece on bars still being shutdown due to COVID 19. Thanks!,2020-08-28 23:08:30+00:00,0,0,@WAFB,
TotalTrafficHOU,"Accident. two center lanes blocked in #Downtown on US-69 SW Fwy Inbound before Hwy 288, stop and go traffic back to Shepherd / Greenbriar #traffic http://bit.ly/17hsIjn",2020-08-28 23:05:43+00:00,0,0,,#Downtown #traffic
TotalTrafficAUS,"Accident. only the left lane getting by in #SanMarcos on I-35 NB at Hwy 123/Exit 204, stop and go traffic back to Mccarty Ln/Exit 201 #ATXtraffic http://bit.ly/10BGKax",2020-08-28 23:05:43+00:00,0,0,,#SanMarcos #ATXtraffic
TotalTrafficHOU,Accident. entrance ramp blocked in #SeSide on E Sam Houston Tollway SB at Spencer Hwy #traffic http://bit.ly/17hsIjn,2020-08-28 23:00:44+00:00,0,0,,#SeSide #traffic
TotalTrafficHOU,Accident cleared in #Baytown on Hwy 146 NB at W Main St #traffic http://bit.ly/17hsIjn,2020-08-28 22:45:44+00:00,0,0,,#Baytown #traffic
TotalTrafficHOU,"Accident cleared in #Brazoria on Hwy 288 SB at Croix Rd, stop and go traffic back to CR 101/Bailey Rd. #traffic http://bit.ly/17hsIjn",2020-08-28 22:45:44+00:00,0,0,,#Brazoria #traffic
TotalTrafficHOU,"Accident. two left lanes blocked in #NwSide on N Sam Houston Pkwy EB after Bammel N. Houston, stop and go traffic back to Hwy 249 #traffic http://bit.ly/17hsIjn",2020-08-28 22:40:43+00:00,0,0,,#NwSide #traffic
TotalTrafficHOU,"Accident, left lane blocked in #Brazoria on Hwy 288 SB at Croix Rd, stop and go traffic back to CR 101/Bailey Rd. #traffic http://bit.ly/17hsIjn",2020-08-28 22:35:43+00:00,0,0,,#Brazoria #traffic
TotalTrafficBTR,Closed because of accident. in #EastBatonRouge on I-110 SB between Plank Rd/N 22nd St/ Memorial Stadium/Exit 2B and Scenic Hwy/Exit 2A #traffic http://bit.ly/12oyfoo,2020-08-28 21:50:43+00:00,0,0,,#EastBatonRouge #traffic
TotalTrafficHOU,"Accident cleared in #WestSide on Hwy 99 / The Grand Pkwy SB before Cinco Ranch Blvd, stop and go traffic back to I-10 #traffic http://bit.ly/17hsIjn",2020-08-28 21:45:43+00:00,0,0,,#WestSide #traffic
SoleilRockz,Not me looking for an internship in a field that’s completely shut down til January (probably even longer) with no experience ,2020-08-28 21:41:47+00:00,0,4,,
TotalTrafficHOU,"Accident. two right lanes blocked in #SouthSide on Hwy 288 NB at The S Sam Houston Tollway, stop and go traffic back to Mchard #traffic http://bit.ly/17hsIjn",2020-08-28 21:40:43+00:00,0,0,,#SouthSide #traffic
TotalTrafficHOU,"Accident. two left lanes blocked in #Katy on Hwy 99 / The Grand Pkwy SB before Cinco Ranch Blvd, stop and go traffic back to I-10 #traffic http://bit.ly/17hsIjn",2020-08-28 21:25:43+00:00,0,0,,#Katy #traffic
TotalTrafficHOU,"Accident, two lanes blocked in #Baytown on Hwy 146 NB at W Main St, stop and go traffic back to Fred Hartman Brg #traffic http://bit.ly/17hsIjn",2020-08-28 21:10:44+00:00,0,0,,#Baytown #traffic
TotalTrafficHOU,"Accident. two left lanes blocked in #FortBend on Hwy 99 / The Grand Pkwy NB before Kingsland Blvd, stop and go traffic back to Westheimer Pkwy #traffic http://bit.ly/17hsIjn",2020-08-28 21:10:43+00:00,0,0,,#FortBend #traffic
CHNOLA,"Aug. 29, 2005 is a date we will always remember; stories of strength, courage, selflessness, & hope. We saw that at Children’s as our team continued caring for patients, and during the heroic evacuation of patients in the days following. Hear our stories http://www.chnola.org/KatrinaStories",2020-08-28 21:09:03+00:00,3,5,,
TotalTrafficHOU,"Accident, two lanes blocked in #Baytown on Hwy 146 NB at W Main St #traffic http://bit.ly/17hsIjn",2020-08-28 20:40:43+00:00,0,0,,#Baytown #traffic
sunshineshawty_,Please go play in 5:15pm Airline Hwy traffic,2020-08-28 20:32:44+00:00,0,0,,
Gordon89278359,And you called Trump racist & xenophobic when Trump shut down travel from China. Thank God you weren't President. There would be millions dead. Do you really thinks we peon peasants' memory are that short? You will say or do anything to get elected. Not gonna work !!!!,2020-08-28 19:50:26+00:00,0,1,,
jaybird1868,Takeaway from virtual PD. It is tough. It is complicated. It is frustrating. We all need to remember this when 6-7 teachers are assigning 10 things to a student who will shut down way before a teacher would. #bekind #begenerous #beforgiving #bepatient,2020-08-28 19:18:21+00:00,2,13,,#bekind #begenerous #beforgiving #bepatient
gateshoops2000,Good luck and safe travels to our @NavasotaV teams as they head north of Hwy 6 to Waco to take on the Connally Cadets. ,2020-08-28 19:16:08+00:00,1,3,@NavasotaV,
PhatJ8,not our prof telling us if we hit 100 pos cases a day we finna shut down ,2020-08-28 18:43:00+00:00,0,1,,
AngelSanJuan313,"Mayor Thurman Bartie is extending his mandatory evacuation order for the citizens of Port Arthur through Monday morning, August 31.",2020-08-28 18:34:25+00:00,6,10,,
_itsbri_,I’m finally on my way home . I had so much fun on evacuation . Gotta plan me and baby a vacation soon,2020-08-28 18:16:38+00:00,0,0,,
WillDavis44,Thank you to the great people at @CFMandeville for letting me workout for free while displaced! Go check them out on Hwy 22 in Mandeville or at http://cfmandeville.com,2020-08-28 17:43:46+00:00,0,3,@CFMandeville,
thedelitesite,Do you agree with the top 5? ,2020-08-28 17:42:41+00:00,0,0,,
thedelitesite,Do you agree with the top 5? ,2020-08-28 17:42:41+00:00,0,0,,
GordonT21023756,Biden's China should be shut down.,2020-08-28 17:30:33+00:00,0,0,,
JeffParishGov,"Mayor of Jean Lafitte Tim Kerner, Jr. and Jefferson Parish President Cynthia Lee Sheng have lifted the mandatory evacuation for the town of Jean Lafitte, Lower Lafitte, Crown Point and Barataria. : https://www.jeffparish.net/press-releases/jefferson-parish-lifts-evacuation-for-town-of-jean-lafitte-lower-lafitte-crown-point-and-barataria/08-28-yyyy",2020-08-28 17:12:21+00:00,0,0,,
